Gene_ID/FPKM	1NSC-wt	2NSC-het	3NSC-ko	4NSC-ko	5NSC-wt
Pde4dip	10.692	12.5634	17.4771	14.312	13.4147
Fbxl7	3.02032	3.54844	5.09958	3.8433	2.87854
Fam3a	7.61163	9.62744	11.6351	11.8686	8.96815
Slc35f1	10.3934	10.6762	17.5846	12.9056	11.3279
Trim13	3.78093	3.93839	4.88499	4.20994	2.65625
Tspyl4	8.84748	12.8367	18.1915	14.8937	12.4572
Ssfa2	18.3318	22.8257	29.8114	29.1287	22.3883
Zfyve27	4.52302	5.43543	7.19578	6.97791	5.62999
Pxk	10.2284	13.0175	17.4688	14.148	10.8107
Palld	5.54558	5.96862	7.99035	8.70871	6.1122
Ndfip1	224.884	284.935	328.144	383.463	280.822
Mdfic	10.5953	9.20456	13.3007	12.959	9.22909
Adrb2	1.62606	2.14893	1.40556	2.12763	1.13265
4933432K03Rik	0.195826	0.472598	0	1.00902	1.25329
As3mt	1.81865	2.16142	2.55199	2.09838	1.38952
Cox17	95.1371	117.548	125.513	132.099	112.843
Chchd7	20.2757	22.7792	24.772	31.1751	22.0837
Zc2hc1a	3.68107	4.70995	5.82323	4.93282	3.75414
Gm4285	0.384959	0.906469	0.611301	1.19573	0.540324
Fbn1	5.22141	14.1345	13.988	13.9781	8.59714
Bin2	0.041666	1.05942	0.881376	0.53553	0.122675
Grn	66.3203	110.523	126.139	116.029	79.6642
Pcdhgb6	5.18937	7.40481	11.2507	8.49075	8.21454
AW209491	5.44434	6.6707	8.47627	7.11981	5.47571
Pcdhgb7	2.41449	3.75985	4.29247	4.81363	3.21987
Mut	16.1748	17.6211	24.1577	21.8565	16.155
Vmac	3.34644	4.43096	5.30753	4.92867	3.41801
Crtap	39.2503	42.4548	54.2603	51.6745	43.574
Pdlim5	40.2881	41.9112	58.4966	50.9319	43.2008
Hspb3	0.327944	1.87609	2.07807	1.51096	1.65592
Pgm2	45.5126	44.0367	52.3361	44.9515	40.7188
Tmem192	13.2459	14.3669	19.1692	18.4704	12.101
Cpne2	17.1806	19.1356	28.8768	24.1488	28.7214
Dact3	10.5038	13.4944	16.2494	15.7919	10.0506
Lurap1	4.5864	5.30902	6.64518	7.8994	5.23109
Ccdc159	2.18065	1.89568	3.11538	2.76905	2.74441
Egr2	2.6397	2.83513	3.67686	3.19656	2.50107
Slc3a2	95.3484	155.852	182.112	167.763	141.273
1110054M08Rik	3.61864	5.60528	5.2835	6.33751	4.19851
Fam131a	15.1677	26.402	25.2035	24.6516	18.1311
Pdzd2	2.56024	3.09657	5.09731	4.07526	2.98183
Hspb11	29.0448	28.4641	35.5151	31.8937	25.1196
Pcsk6	7.63648	12.1243	17.6653	13.4463	14.54
Trappc9	12.688	16.0254	21.0035	19.4977	14.8015
Acsl1	4.01605	3.55401	5.9728	4.54019	3.42414
Ldoc1l	2.61769	4.28178	5.06972	4.79893	2.92235
Stxbp3b	5.19504	3.18571	5.16553	5.42604	2.80058
Ids	14.0476	15.4369	22.6256	18.3707	14.0317
Hsbp1	115.147	152.826	193.797	172.761	133.702
Peli2	4.36792	4.45385	7.10168	5.14518	5.20651
Ppp2r2b	6.29512	8.63836	12.1627	8.66855	7.43496
Cat	48.037	58.8653	79.444	73.0627	52.7523
Bbc3	6.15275	11.1789	10.6095	10.8791	7.89079
Fgf11	5.90047	4.76213	5.09367	3.3939	4.90642
Tceal1	5.91046	6.50698	8.09579	7.40401	3.1196
Mgat5b	1.84983	2.92908	3.92729	3.1756	2.46274
Pygb	28.6459	41.4196	52.955	49.3475	39.4557
Kat2b	6.46391	5.7512	9.09263	8.24577	5.68024
Spred3	6.63727	7.7865	10.7916	11.1467	9.63804
Slc33a1	15.0169	15.8916	21.2133	21.6526	16.2183
Rab6a	77.3117	85.5485	107.225	89.815	87.9348
Unc13b	4.29441	4.03412	6.64326	5.83528	4.42503
Sft2d2	9.37025	6.78848	10.5406	13.0489	8.44484
Rnf11	32.7111	33.0059	44.8338	41.6052	30.2327
Otub2	3.60965	4.92257	6.31015	5.81478	5.01053
3110057O12Rik	2.3792	1.8907	2.52834	2.07875	2.04224
Efcab2	2.06871	2.11948	2.98044	2.74717	2.13203
Rragd	12.0473	12.3514	17.8559	16.1946	13.2307
Tk2	5.84694	7.42778	9.13949	8.6994	6.87463
Slc35f5	13.1739	12.4984	16.9511	17.8048	11.806
Adipor1	52.5889	65.0141	79.9717	78.7876	57.4157
Kidins220	20.8328	29.7289	40.8089	34.012	25.806
Clip1	8.13321	11.5287	16.4044	12.0822	9.53656
B630019K06Rik	3.1829	4.09339	5.19029	4.10913	3.08271
Pet100	9.67183	10.5566	12.6723	12.6324	10.503
Apbb2	3.58937	3.60444	5.73605	5.01932	4.99631
H13	18.2928	20.0675	27.6302	25.6689	20.0684
Cldn10	0.455432	1.41182	0.554299	1.60164	0.514487
Glud1	86.2276	104.949	135.757	122.513	96.1859
Gstp2	10.6087	18.505	19.5599	20.11	13.2048
Clec2l	3.33554	5.46891	6.75601	5.76942	4.71139
Ndufc1	82.3795	104.096	114.468	110.895	83.8134
Sdpr	3.35608	3.7095	4.26485	3.90075	1.45894
Mast4	2.62904	3.84104	4.69375	4.13403	2.2179
Gm527	1.12066	0.834811	1.00664	1.14786	0.648658
Tvp23b	18.1504	20.6097	27.5518	23.845	21.1565
Abcc4	8.66277	11.4001	15.3754	14.4689	10.8898
Kifc3	20.5907	31.2347	40.1988	37.9716	27.9256
Tmem170	1.80686	1.03745	2.26934	1.95763	1.73643
Amacr	3.45059	5.23605	5.52249	4.98289	3.44626
Rnf13	38.5476	41.6671	55.5797	54.3171	38.188
Gm867	0.0363927	1.39145	1.20247	0.889454	0.37238
Rab7l1	7.67034	8.54583	9.90676	10.0709	7.01007
Mcee	20.7033	25.6362	32.1801	30.4816	21.0573
Sh3bp4	11.268	13.498	22.834	16.1138	14.7108
Rhpn1	1.63037	2.33323	2.71661	3.04181	2.10308
Zfp612	1.22645	1.55544	1.78343	2.13103	1.31882
Hk1	45.3452	50.6805	63.2143	58.4068	43.7973
Zc3h6	1.12154	0.97526	1.4706	1.04975	0.833345
Irx1	8.80728	11.6546	16.2172	10.1729	10.3066
Kif13b	2.25893	3.13306	4.55513	3.58766	2.79826
Pik3r3	20.4926	23.9978	34.5202	29.2663	18.4105
Naprt1	3.34483	5.56147	5.34434	6.21022	3.84041
Slc16a7	0.615967	0.781139	1.44451	0.786248	0.88396
C1galt1c1	18.7398	16.2214	22.9968	24.1868	17.7357
Liph	0.798244	0.994438	0.821496	1.24872	1.15611
Ica1	5.01566	6.64526	7.56934	7.81609	7.08373
Btd	16.3775	18.036	24.5701	22.0474	15.1047
Yipf2	6.40624	6.18031	9.20484	7.74737	7.29964
Chst14	6.68845	7.22763	8.22299	8.76595	5.60479
9030025P20Rik	1.99534	2.04221	2.87449	2.85795	2.34648
Yipf4	20.9984	20.4658	26.0663	24.193	17.7382
Gca	3.45868	2.41672	3.26697	3.84336	2.00087
Ppp1r14a	0.356618	1.30197	1.15399	1.45524	0.754018
Cyth3	11.5289	14.1708	18.7288	16.7059	11.8356
Eps8	21.63	27.6448	44.1576	33.7673	25.9424
Cul9	2.19408	3.51273	4.05009	4.04558	2.81814
Ncam1	48.7754	62.5637	88.5971	81.3601	68.3827
2810410L24Rik	2.31611	4.42389	5.17961	4.34603	2.78814
Grin1	1.47392	1.69443	2.9218	1.61847	1.37456
Pon2	60.6391	72.7408	89.7661	88.7845	60.5844
Pcdhb18	0.871529	1.18421	1.72515	1.37088	1.07348
Cd9	163.779	195.42	234.306	253.1	179.352
Pml	5.01922	5.56586	6.96537	7.50084	4.37076
Galm	4.46599	4.8365	7.36591	6.75859	5.07032
Elf1	4.28347	5.51615	7.19799	5.7661	3.68404
Zfp703	14.2835	15.5212	24.6539	20.1769	22.0875
Atxn7l1	4.147255	4.879328	8.08216	5.014352	4.178554
Trpc3	1.96932	4.08871	4.9046	4.7115	3.2165
Atp6v1h	39.3011	39.6812	53.5797	49.4436	37.1627
Gss	14.5838	18.7855	22.3569	22.6052	17.2214
Mfap3l	5.08384	5.7127	7.74052	8.24098	6.06056
Orai1	10.2279	13.1655	17.8693	16.1241	12.3709
Prdx5	130.546	193.172	215.932	208.571	138.937
Ptpru	0.598615	1.05083	1.56498	1.20139	1.55972
Gnb5	14.5089	17.2669	22.0662	20.7801	14.8773
Slc22a21	0.991249	0.733705	1.38374	1.19614	1.11184
Gramd1c	0.802039	0.637166	0.955915	1.22379	0.814
Cxx1c	19.0541	28.2993	33.2141	31.5019	22.9399
Slc12a5	0.630173	0.977686	1.25121	1.07442	0.672394
Tcfl5	0.777383	1.27816	1.32238	1.14819	1.12997
Impact	12.6556	14.1112	20.5628	17.2252	12.665
Sec62	34.6827	36.1956	49.0496	45.6326	29.0356
Zfp949	1.25529	1.18193	1.7272	1.31293	0.916248
Arl1	41.2339	35.9686	58.6864	45.5219	38.1268
C330018D20Rik	4.67415	4.64845	5.81903	6.06519	4.88731
Parp8	7.37699	9.33533	13.5396	12.0486	9.85051
Snx18	18.7346	22.7544	33.6905	26.4655	20.3519
Tgoln2	14.1046	15.2253	21.012	23.5543	15.1742
St5	8.28832	10.4886	13.8864	13.9458	9.77274
Sh3bgrl3	73.8185	97.4389	116.45	113.712	87.7714
Ubl3	39.1822	49.2415	64.9644	59.0387	43.998
Gnpda2	11.4558	10.9812	16.6741	11.7863	9.64905
Cdkn1c	8.2293	15.226	16.8206	8.46636	2.97778
Mertk	8.63382	10.7068	14.0993	13.8529	7.60451
Aldh7a1	36.9787	46.434	57.3106	60.1729	41.446
Man2a1	7.83749	8.67838	12.9988	9.28284	9.27908
AI464131	15.3905	19.3998	30.0321	23.1798	18.8326
Gnpnat1	3.34348	3.14808	3.64655	3.38018	2.2291
Fdx1	12.4745	14.5345	18.6372	15.3175	13.9592
Lepre1	13.7388	17.3718	21.741	20.6685	15.2541
Fam151b	1.76548	1.94148	2.45097	1.94786	1.84743
Chpf	32.814	46.4125	56.5396	52.782	36.9936
Fam63a	12.9872	15.4874	21.4901	20.293	15.5645
Fuca1	36.4466	53.272	64.1528	65.4541	46.5988
Mthfr	2.00915	3.11666	4.4592	3.68235	3.40109
Ptpn3	3.2708	2.86639	5.95285	4.50253	4.24856
Slc4a8	1.79736	2.44442	3.46977	3.00106	2.72057
Acbd3	17.5624	18.8865	26.7061	24.0394	18.5208
Gfpt1	13.5523	14.2508	23.4312	18.0434	15.0203
Arhgef10	4.87217	5.7961	8.78799	7.67109	5.71714
Dusp10	3.04029	2.97043	3.60369	3.91366	3.01386
Prex2	2.62019	4.11167	6.69436	3.81813	3.23349
Iqsec2	3.89235	5.48965	7.28737	6.51327	5.22814
Ankrd34c	1.80193	1.50729	2.71113	2.56198	2.34692
Dusp3	11.5719	14.6388	18.9719	17.55	11.5092
Mapk1ip1	5.11557	5.39656	6.87032	6.93339	4.94892
Gm10825	0.790014	1.12062	1.5517	1.32651	0.884798
Dcaf11	15.7049	17.5808	23.4731	23.1557	17.7462
Kcnh5	0.619052	0.571149	1.04066	0.718208	0.528488
Magee1	9.47983	12.1626	16.5553	13.9325	10.8005
Rtn4rl1	5.48615	6.48802	8.73154	7.71368	7.02358
Pgap2	7.43583	8.03766	11.6151	10.5662	8.80154
Ap1b1	13.8786	17.9027	24.3618	22.8636	16.4733
Slitrk6	1.30057	0.885995	1.89586	1.13681	1.23167
Prrx1	11.591	12.9638	15.9689	15.1894	9.29885
Tbcel	7.40809	9.91324	12.16	12.2254	7.33702
Fbxo4	1.89406	2.0553	2.44241	2.53906	1.92842
Ebpl	4.53562	5.7908	5.94192	7.03754	4.94494
Cntnap1	0.633251	0.935213	1.21413	0.982364	0.727285
Pdlim1	2.79539	3.49165	4.21113	4.71699	3.64048
Car6	0.542502	0.64416	1.40832	0.475827	0.584276
Stoml1	8.31974	12.5364	14.0354	14.2234	11.1855
Zfp867	1.86841	2.44082	3.03617	3.0471	2.65641
Adarb1	2.13621	2.21303	3.87671	2.76675	2.34758
Ror2	6.08727	9.18888	10.3607	11.5694	8.40771
Rnf6	6.02137	6.73952	8.28225	9.28863	6.21956
Clip2	16.3352	23.3211	31.1844	30.845	25.6752
Dlg3	7.5684	8.0402	13.0192	10.5919	8.08808
Ptrh1	7.05211	9.21107	10.5239	9.37473	8.88533
Map6d1	2.20454	2.37867	4.54136	2.73292	2.79807
Csmd2	1.45701	2.47021	4.08924	2.82229	2.87856
Yipf3	21.6638	29.4825	32.8748	37.1843	23.8566
5-Sep	22.674	29.7478	44.7636	30.1904	27.2764
Wwtr1	30.1722	34.9536	40.3405	41.1909	24.1303
Jak1	26.0575	32.8852	44.7506	39.1604	27.8202
Atp6v0a2	20.6314	24.5806	36.9313	33.9571	27.0366
1700018L02Rik	1.2571	1.98226	2.91411	2.10051	1.72329
Hivep2	2.10405	3.34985	4.487	3.89511	3.14719
Abca9	0.846481	0.966184	1.45177	1.10279	0.569043
Cib2	6.27892	8.62277	11.9129	10.7279	8.00849
Itm2c	117.592	181.29	197.979	202.129	129.342
Adcy9	1.56665	2.31282	3.28793	2.80884	1.98885
Atp6ap2	43.9473	40.2877	59.2659	56.271	40.2038
Rabgef1	7.66037	8.55709	12.1036	10.4417	8.24001
S100a16	24.1834	38.5533	48.8152	41.5482	33.8828
Wls	95.3909	93.5454	126.345	129.229	75.5412
Zdhhc14	2.33842	3.05137	3.95112	3.54842	2.98219
Dusp1	8.32701	11.7645	14.2558	15.1803	9.72024
Crlf2	7.54081	13.3959	16.5924	11.6534	9.75531
D430019H16Rik	1.78711	2.43652	3.80669	3.04823	2.93526
Osbpl3	3.68189	4.20899	5.16298	5.12888	3.98088
Fam131b	1.24195	1.9184	3.11295	1.94622	2.15812
Gpc6	6.59835	6.63511	9.5553	8.19877	7.16598
Gchfr	0.721507	1.4876	1.85785	1.586	1.22267
Hbp1	15.1064	14.8532	21.0426	18.7361	12.4293
Jak3	0.99951	3.01157	2.75213	4.01563	2.7043
Trp53inp1	24.535	28.0649	36.2009	35.2916	20.5039
Slc9a9	3.74784	6.51108	8.23267	7.29392	4.57719
Rdh14	12.1506	15.6013	19.9451	18.0479	13.5249
Megf9	12.8247	14.3935	24.6937	19.179	17.3454
Lyrm1	3.03093	2.94061	4.54452	4.56829	4.56016
Ube2l6	3.833	5.9793	6.98123	6.58803	4.84456
Junb	23.0641	39.8516	37.4423	49.3862	26.3756
Sec23a	29.1433	30.2222	44.0295	37.5577	29.6321
Papss2	0.460687	1.94621	1.70806	1.51537	0.848662
Pkd2	13.0152	15.6909	20.2196	19.1929	12.5721
1500011K16Rik	16.493	19.6885	24.6186	22.7175	18.4794
Bdkrb2	1.63126	3.15568	3.20521	4.18419	3.42922
Apeh	12.0738	15.9598	20.3778	20.288	13.131
Srgap1	4.14984	5.54326	7.81759	6.90471	5.64012
Nkx6-1	0.767563	0.425096	2.36414	2.51307	5.60929
Selenbp2	1.37823	0.904047	0.850672	0.37792	0.738853
Ppt1	43.7623	48.5124	67.2141	69.1596	46.3253
Klf2	3.05271	5.3846	6.38751	4.3344	3.3419
Znfx1	3.80793	5.0588	7.00865	6.91336	4.58194
Tspyl1	18.5815	20.0958	27.0897	24.0616	17.2065
Acrbp	0.776663	0.632886	0.933527	1.0256	0.610002
Slc12a9	9.16819	14.6671	18.5829	18.3439	12.9189
Clip3	32.0838	49.0045	60.7326	57.6506	42.3807
Slc41a1	13.4289	17.3915	21.6219	22.8802	16.2584
Gstk1	11.178	14.7874	19.3934	16.8609	12.0385
Phf1	3.52989	3.7614	5.19185	5.22105	3.64826
Gatm	138.698	163.166	273.298	216.858	181.292
Ntpcr	5.96535	8.96584	11.2456	8.55077	8.32188
Snx10	11.2496	12.5226	18.7989	15.6803	13.0364
Trim12c	1.21943	2.16761	2.31193	2.07149	1.31671
Pcdh17	6.0533	7.29382	10.8681	9.62507	7.03602
Tox	1.11935	1.0516	1.82576	1.41242	0.698182
Srr	11.1615	14.772	19.705	16.9623	13.7069
Clybl	26.5684	30.2364	35.9132	32.7005	26.7238
Arsa	9.99843	12.3236	14.0347	15.8734	10.1088
Npc2	72.8348	77.745	107.537	98.7669	71.32
Mir684-1	1836.382702	1120.701402	864.5965047	886.0983	1279.385
Mxi1	6.52895	6.40515	8.33208	6.13072	5.33356
Ly6g6d	0.095861	1.57527	1.40754	1.18664	0.955207
Pak6	0.635048	1.46018	1.25676	1.76115	1.18166
Rnft2	2.71968	4.81827	6.36325	5.38367	4.44841
Grk4	0.890599	0.774003	1.25056	1.15235	0.734125
Tbc1d12	7.83134	10.0565	12.9908	10.7702	7.6172
Igf2r	12.3979	21.0193	24.8519	21.9653	12.5465
Pnpla6	4.75588	5.56242	7.79633	7.86305	5.6667
Nr4a3	0.572327	0.693464	1.06383	1.22527	0.833987
Snx32	5.41953	9.76655	12.0058	11.499	7.84792
Sfxn5	28.3767	35.9511	52.4689	49.8389	38.8975
Kcnh2	2.41366	2.60623	3.9596	3.86666	4.14057
Timp4	103.242	144.628	235.924	190.6	175.294
Igf1r	4.56882	5.18826	7.69452	6.73953	5.12068
Tbc1d23	9.10729	9.18302	15.0152	9.22753	6.51784
Cxxc5	36.1759	39.9795	51.822	47.3716	32.2336
Naglu	10.1046	13.4379	17.5781	15.7415	11.0304
Tmem104	3.7284	5.40086	7.50502	6.92195	5.0402
Bet1	20.7165	20.4342	29.6446	27.3576	20.7508
D030028A08Rik	0.844584	0.916994	1.68512	0.984908	0.657365
Acyp1	25.0269	28.7895	34.1086	34.6018	24.0776
Thra	39.653	57.494	79.4787	63.0008	50.7805
Ccndbp1	12.9164	17.5402	22.5534	20.736	16.0158
Gstp1	60.5703	81.5611	101.59	97.5699	64.8498
Galns	6.73754	8.31794	11.3589	10.9958	7.84171
Tulp4	13.1437	16.0344	25.4616	20.8543	16.6831
Tmem176b	178.006	257.751	307.952	349.392	225.649
Churc1	16.4593	20.7534	28.6665	23.9865	14.3744
Cds2	17.7331	22.4034	31.9962	28.1585	20.2847
Unc45a	5.9181	5.00821	7.57798	8.36409	6.62195
Lactb	8.08881	10.7612	13.4574	12.0464	8.32285
Bckdha	22.198	36.4583	39.6402	44.8859	28.8914
Fhod3	0.78557	1.05531	1.43665	1.46848	1.345
Syp	3.99728	5.91987	8.99019	5.00397	3.19918
Mblac2	2.36825	1.96616	3.51763	2.87359	2.1436
Ghitm	95.2281	122.516	159.086	155.507	119.522
Bbs4	3.21595	3.68466	5.55289	4.68082	3.49497
Jazf1	3.30113	4.0523	6.2867	4.49929	3.87675
Kank3	1.63757	2.8333	2.96193	2.87477	2.32744
Eogt	1.49554	1.90647	2.86192	2.78918	2.52278
Tecpr1	13.2971	15.8257	22.819	20.3461	14.79
Pdcd4	32.2322	36.4963	48.9413	45.3791	25.1516
Tspan15	5.63113	5.57927	9.10449	6.74509	5.08832
Lrp5	12.6108	13.9291	21.7711	16.2742	14.1803
Ccdc74a	0.519999	1.6064	1.59773	0.995489	1.03963
Rab5a	42.9162	48.6045	66.3793	54.6665	40.8375
Ly86	0.236328	3.16264	2.96902	0.699305	0.859402
Gfra2	7.53315	9.68306	10.914	11.8191	6.74968
Gm20337	0.716424	0.759107	1.25367	0.759979	0.885874
Nhlrc3	2.95382	3.58602	5.41365	4.55473	4.01436
Nr4a2	0.756411	0.991917	1.16221	1.23881	0.926634
Ankrd44	1.08099	1.21867	2.35711	1.5132	1.27707
Dnajb2	9.94746	11.5359	16.2046	13.7327	11.0725
Fgfr3	8.7738	8.71424	15.3691	14.9919	21.8271
Gm5089	7.03093	9.1455	14.6154	10.7691	7.57
3110043O21Rik	7.60588	8.29739	10.4438	10.4294	6.58729
Gclc	24.3048	32.9168	46.1319	39.2273	28.0836
2510002D24Rik	1.92116	3.46517	3.88366	3.89065	2.94092
St3gal6	5.28482	5.75871	8.5974	7.59601	7.04402
Speg	8.31704	12.7316	13.6836	14.9218	9.92443
Tmem106c	23.8255	24.1693	35.6503	31.7816	28.5415
Foxo1	3.13447	4.28296	5.87678	5.1054	4.28318
Ilvbl	14.9205	26.7306	30.8086	30.8112	20.4639
Tmem176a	90.7407	112.109	136.81	161.099	104.07
2900076A07Rik	1.50777	1.81105	1.86188	2.19439	1.00737
Plbd2	21.8867	27.0014	33.9842	33.1967	23.47
Tmem106b	23.7615	25.667	37.4079	33.6773	23.638
Gpr108	10.8712	11.7629	17.9243	17.069	13.1564
Pisd-ps2	2.40024	3.23332	4.27716	4.3178	2.95017
Rcan3	6.08807	7.69583	11.5294	9.30227	7.7752
Ttc39b	3.55171	4.50858	7.12347	5.55384	3.93379
Bdh1	24.2222	29.7584	43.0729	43.2297	30.8949
Arap1	7.10817	10.0681	14.3743	13.0614	8.49074
Araf	33.0228	38.8068	50.9111	49.5993	37.0717
Pros1	31.324	43.369	49.7353	53.91	31.249
Aqp4	29.4349	59.1265	69.0141	57.9913	31.2712
Flrt3	3.78611	3.07245	4.76896	4.73518	3.08723
Zfp874b	0.947564	0.865323	1.34384	0.909494	0.796054
Grina	93.6642	131.912	164.752	172.207	104.261
Cflar	3.87709	5.18458	7.36882	6.03638	4.4875
Dstn	112.428	112.917	167.226	145.773	112.214
Gpr126	4.35295	7.96924	10.4155	9.1613	7.13715
Wdr78	2.21163	2.27656	2.29911	3.36307	2.05989
Rab33b	7.50527	8.40936	12.7869	10.031	8.40377
Mmp16	9.72922	10.454	22.1589	14.5544	12.9487
Ptprk	7.62224	7.55905	11.6658	11.8252	6.28817
Trim11	7.17496	8.43074	11.0646	11.9339	8.02689
Il18	9.56044	8.01742	12.2673	12.5084	9.41637
Mdga1	1.56041	1.89908	2.51734	2.467	2.37474
Chst11	18.4133	15.9764	31.3023	25.8047	25.5997
Pcbd2	11.45	18.7985	21.1163	24.293	18.2057
Rin2	6.64425	7.51516	9.71294	9.12653	5.28295
Slc29a1	56.3229	61.1646	104.931	85.3586	69.238
AU041133	0.940088	0.619301	1.05619	0.912108	0.671378
Rab4b	20.4705	26.463	37.9433	31.9769	25.8035
Syt6	0.576253	1.02723	1.18541	0.971632	0.805144
Astn2	9.5701	20.302	25.8639	19.5295	14.2517
B4galt7	8.0697	8.48464	12.1789	11.6041	9.04262
Tmx4	14.3207	13.8819	21.8702	18.2312	13.1622
Akap2	14.0745	18.8373	25.4502	23.7009	15.2373
Casc4	34.0746	35.484	55.0565	48.742	36.6129
Ero1lb	2.00874	2.62729	2.94185	3.02656	2.15017
4930404N11Rik	1.93899	2.9596	3.13418	4.60175	3.06072
Ptpdc1	4.31867	5.66694	7.47962	7.18321	4.7512
Mapk8ip3	19.5759	26.0983	34.8833	31.4187	26.0433
Ttc9b	1.98794	4.9148	5.71789	4.81062	2.76636
Ube2e2	20.5519	27.0733	34.4407	30.3481	23.8197
Dynlt3	54.1302	51.0557	73.7167	63.9894	46.5855
Scg3	25.1374	40.7239	49.8043	46.1188	29.9416
Cadm1	15.6151	13.2923	25.2832	22.0534	19.3453
Gns	47.7545	51.6228	78.1892	72.2431	52.9075
Adam22	4.7324	5.69046	8.84368	7.59095	5.61966
Stx1b	4.11413	4.74185	8.20034	5.404	5.24469
Ostm1	20.4494	21.7625	29.8673	28.0636	18.3326
1700088E04Rik	2.11353	4.14349	4.76927	4.66728	3.14799
Mmp17	3.64309	3.85062	9.80563	3.59608	4.99372
Mtm1	5.52485	6.01793	8.17296	8.47608	6.21997
Prss12	0.582711	0.876739	1.06809	1.10354	0.916556
Chpt1	24.4354	24.7422	40.7378	35.8616	26.6858
Slc25a45	0.908409	2.14529	2.49167	1.84688	0.851794
Usp20	5.21404	7.32111	10.1018	9.23004	6.75837
Chst8	1.93387	2.20393	3.69849	2.80957	2.48631
Agbl3	2.64347	3.54985	3.94876	3.92027	2.92992
Cx3cr1	0.0207101	2.85916	2.83825	0.85861	0.551416
Pacs2	13.4383	18.5809	30.1165	24.2017	18.3632
Decr2	8.26028	9.29657	12.4043	11.9909	7.69258
Cyp7b1	3.29287	4.79109	6.61374	6.34492	4.08952
Foxo3	10.5239	16.0336	21.3296	17.5605	11.5838
Slc15a2	23.3672	20.9777	38.1657	44.6938	39.129
Rgs17	1.27101	1.77103	2.38103	1.88694	1.39932
Pde10a	3.85572	4.6741	7.4483	5.38814	5.72651
Gpx4	106.72	136.539	185.663	169.052	123.994
Esyt1	3.81162	6.19216	8.09406	6.73593	4.38045
Tbc1d22a	5.1561	6.17599	8.98457	7.67751	5.01747
Ggct	4.59146	6.56134	10.8359	7.31736	6.50126
Relb	4.51665	7.10471	8.0913	7.91643	4.43508
Apba2	11.0834	16.8351	23.0328	19.2425	13.0882
Agl	8.29737	11.1942	15.1199	14.9098	10.6216
Rhbdd1	6.92268	8.82531	12.7024	10.9651	9.44501
Sema6b	1.35267	2.46849	2.85112	2.71437	1.85477
Lamp2	98.7712	96.7112	152.349	131.824	91.9126
Creld1	16.7968	22.6683	27.9079	26.1081	19.5244
6330416G13Rik	1.50742	1.96709	2.74502	2.24671	1.74939
Igfbp2	1754.62	2617.38	3223.66	3132.28	2007.38
Selk	32.5792	38.9805	50.8836	42.2371	31.1587
Ccs	21.8944	28.6929	33.1423	35.529	24.4733
Aifm3	1.59341	1.98395	2.94453	2.20368	1.37488
Klc4	6.74053	10.734	12.4644	12.2687	7.8711
Sorbs1	15.2324	22.1169	28.124	26.1468	17.8355
Plxna4	0.656167	1.40938	1.54701	1.37384	0.62075
Cbs	20.7654	34.6737	42.156	39.1937	27.5455
Clec2d	0.66433	0.779555	0.88671	1.3723	0.809051
Frem2	0.527487	0.893993	1.21072	0.925308	0.885782
Cd302	18.4762	23.8158	30.9053	27.791	16.0523
Rab21	33.5832	38.7709	53.908	45.0267	31.3139
Renbp	15.2431	19.61	24.6685	22.8992	10.5145
Hist1h2bn	2.22475	2.7195	3.58806	3.69936	1.92396
Serinc1	99.0045	105.906	154.679	142.446	94.6334
Rnasek	90.6713	100.602	145.932	125.404	87.2915
Ephx1	190.959	262.123	303.796	353.909	192.919
2310022B05Rik	13.5954	15.7643	21.0751	17.1669	13.3202
Slc29a3	3.43506	3.27385	5.64739	5.23711	3.43445
Gpc1	48.0284	57.9469	91.1247	71.2594	59.8223
Rdh10	5.29334	7.76971	10.6327	8.00715	6.03494
Smox	35.0437	61.6808	69.0591	73.9442	47.0066
1700056E22Rik	0.590083	1.07899	0.734906	1.09025	1.10772
Garem	4.13608	4.06081	8.62037	6.06669	5.46192
Naga	12.4976	13.8547	18.5289	18.2022	12.52
1110012L19Rik	17.5009	18.2651	25.1359	25.0506	18.2272
Cyb5r3	103.153	136.263	173.133	177.2	117.207
Myh14	5.23809	10.0639	11.9916	10.6049	5.97255
Zswim3	0.815343	0.43908	0.658573	0.828204	0.6565
Hexa	74.4029	103.753	125.08	125.817	78.3513
Tom1l2	16.3722	24.3012	31.3545	31.1224	20.3252
Cnr1	1.13238	1.55326	2.4465	1.58196	1.28512
Lacc1	4.75294	6.46987	9.32212	7.66592	5.13188
Zfp652os	0.932865	2.00191	2.37911	2.61994	1.56297
Mras	25.3729	34.4888	46.0587	47.2337	27.2495
Pls3	49.7118	60.3986	88.5238	72.6966	52.2284
0610009L18Rik	2.31172	4.47917	4.25956	4.39511	2.37284
Trafd1	12.8906	16.4063	22.8634	21.3463	15.1024
Laptm4a	175.939	208.959	279.468	274.624	184.004
Atox1	102.327	151.294	187.277	191.552	133.494
Pip4k2c	10.7363	14.3982	19.9014	18.2697	12.7589
Fpgt	5.31146	5.75921	8.06119	7.19763	5.38185
Kcnj10	19.3541	22.7349	33.7833	41.8752	26.4052
A230072C01Rik	0.996327	1.17152	1.72286	1.45361	1.37737
Mpc1	32.2422	42.2709	57.4267	47.2755	33.9489
Rnf217	6.24288	6.94236	9.63798	7.47048	6.21522
Paqr7	1.68312	3.58706	3.41337	5.19685	3.70424
